"DateTime","Auction Current Vintage - Spot - ARB","Auction Future Vintage - Spot - ARB","CCA - Front December - ICE","CCA - Spot - Evolution Markets","CCO3 - Spot - Evolution Markets","CCO8 - Spot - Evolution Markets","DEBS CCO-0 – Front Month – Nodal","Floor - Spot - ARB","Golden CCO - Spot - Evolution Markets"
"2024-05-15",,,39.57,38.19,15.15,14.9,35.99,24.04,15.85
"2024-05-16",,,39.96,38.58,15.15,14.9,35.99,24.04,15.85
"2024-05-17",,,39.67,38.29,15.25,15.13,36.48,24.04,16.03
"2024-05-20",,,40,38.62,15.25,15.13,36.48,24.04,16.03
"2024-05-21",,,39.95,38.57,15.25,15.13,36.48,24.04,16.03
"2024-05-22",,,40.12,38.72,15.25,15.13,36.09,24.04,16.03
"2024-05-23",,,40.32,38.9,15.25,15.13,36.09,24.04,16.03
"2024-05-24",,,40.54,39.11,15.25,15.13,36.09,24.04,16.03
"2024-05-27",,,40.54,39.11,15.25,15.13,36.09,24.04,16.03
"2024-05-28",,,40.62,39.19,15.25,15.13,36.09,24.04,16.03
"2024-05-29",,,40.67,39.43,15.25,15.13,36.09,24.04,16.03
"2024-05-30",37.02,38.35,39.16,37.91,15.25,15.13,36.08,24.04,16.03
"2024-05-31",,,38.98,37.77,15.25,15.13,36.09,24.04,16.03
"2024-06-03",,,37.87,36.7,15.25,15.13,36.09,24.04,16.03
"2024-06-04",,,36.19,35.04,15.25,15.13,36.09,24.04,16.03
"2024-06-05",,,35.92,34.79,15.25,15.13,36.09,24.04,16.03
"2024-06-06",,,37.1,35.96,15.25,15.13,36.09,24.04,16.03
"2024-06-07",,,37.05,35.91,15.25,15.13,36.09,24.04,16.03
"2024-06-10",,,37.1,35.96,15.25,15.13,36.09,24.04,16.03
"2024-06-11",,,36.76,35.63,15.25,15.13,36.09,24.04,16.03
"2024-06-12",,,36.94,35.81,15.9,15.75,36.09,24.04,16.63
"2024-06-13",,,36.78,35.64,15.9,15.75,36.09,24.04,16.63
"2024-06-14",,,36.37,35.25,15.9,15.75,35.95,24.04,16.63
"2024-06-17",,,36.65,35.51,15.9,15.75,35.95,24.04,16.63
"2024-06-18",,,36.52,35.38,15.9,15.75,35.21,24.04,16.63
"2024-06-19",,,36.52,35.38,15.9,15.75,35.21,24.04,16.63
"2024-06-20",,,36.26,35.12,15.9,15.75,35.21,24.04,16.63
"2024-06-21",,,35.71,34.56,15.9,15.75,35.21,24.04,16.63
"2024-06-24",,,36.13,34.98,15.9,15.75,35.21,24.04,16.63
"2024-06-25",,,36.68,35.51,15.9,15.75,34.14,24.04,16.63
"2024-06-26",,,37.17,36.22,15.9,15.75,34.14,24.04,16.63
"2024-06-27",,,37.75,36.79,15.9,15.75,34.24,24.04,16.63
"2024-06-28",,,37.85,36.88,15.9,15.75,34.54,24.04,16.63
"2024-07-01",,,38.08,37.11,15.9,15.75,34.54,24.04,16.63
"2024-07-02",,,38.22,37.26,15.9,15.75,34.54,24.04,16.63
"2024-07-03",,,38.2,37.23,16.4,16.25,34.59,24.04,17.25
"2024-07-04",,,38.2,37.23,16.4,16.25,34.59,24.04,17.25
"2024-07-05",,,38.07,37.11,16.4,16.25,34.59,24.04,17.25
"2024-07-08",,,38.28,37.32,16.4,16.25,34.59,24.04,17.25
"2024-07-09",,,37.71,36.76,16.4,16.25,34.95,24.04,17.25
"2024-07-10",,,36.25,35.32,16.4,16.25,34.95,24.04,17.25
"2024-07-11",,,36.05,35.12,16.4,16.25,34.95,24.04,17.25
"2024-07-12",,,35.93,35.03,16.4,16.25,34.85,24.04,17.25
"2024-07-15",,,35.37,34.47,16.4,16.25,34.26,24.04,17.25
"2024-07-16",,,34.4,33.53,16.4,16.25,34.26,24.04,17.25
"2024-07-17",,,34.47,33.58,16.4,16.25,34.26,24.04,17.25
"2024-07-17",,,34.4,,16.4,16.25,34.26,24.04,17.25
"2024-07-18",,,34.82,33.93,16.4,16.25,34.26,24.04,17.25
"2024-07-19",,,34.81,33.92,16.4,16.25,34.26,24.04,17.25
"2024-07-22",,,34.7,33.83,16.4,16.25,32.93,24.04,17.25
"2024-07-23",,,34.72,33.86,16.4,16.25,32.19,24.04,17.25
"2024-07-24",,,34.66,33.79,16.4,16.25,31.46,24.04,17.25
"2024-07-25",,,34.27,33.4,16.4,16.25,31.26,24.04,17.25
"2024-07-26",,,33.88,33.04,16.4,16.25,31.26,24.04,17.25
"2024-07-29",,,33.33,32.66,16.4,16.25,31.26,24.04,17.25
"2024-07-30",,,32.72,32.05,16.4,16.25,31.37,24.04,17.25
"2024-07-31",,,33.95,33.28,16.4,16.25,31.27,24.04,17.25
"2024-08-01",,,35.07,34.39,16.15,16,31.27,24.04,17
