,"New Zealand Emissions Trading System",,,,,,,,,,"European Union Emissions Trading System",,,,,,"Korean Emissions Trading System",,,,,,"United Kingdom Emissions Trading Scheme",,,,,,,,"China National Emissions Trading System",,,,,,"Hubei (Pilot) Emissions Trading System",,,,,
Date,"Primary Market","Primary Stability 1","Primary Stability 2","Primary Stability 3","Secondary Market","Secondary Stability 5","Market Currency","Exchange rate NZD/EUR","Exchange rate NZD/USD",,"Primary Market","Secondary Market","Market Currency","Exchange rate EUR/EUR","Exchange rate EUR/USD",,"Primary Market","Secondary Market","Market Currency","Exchange rate KRW/EUR","Exchange rate KRW/USD",,"Primary Market","Primary Stability 1","Primary Stability 2","Secondary Market","Market Currency","Exchange rate GBP/EUR","Exchange rate GBP/USD",,"Primary Market","Secondary Market","Market Currency","Exchange rate CNY/EUR","Exchange rate CNY/USD",,"Primary Market","Secondary Market","Market Currency","Exchange rate CNY/EUR","Exchange rate CNY/USD",
2018-05-11,,,,,21.3,25,NZD,0.588638849,0.695313586,,,14.61,EUR,1,1.181222727,,,22050,KRW,0.0007865,0.000929031,,,,,,,,,,,,,,,,,15.5,CNY,0.132811904,0.15688044,
2018-05-14,,,,,21.25,25,NZD,0.588638849,0.695313586,,14.2,14.62,EUR,1,1.181222727,,,22050,KRW,0.0007865,0.000929031,,,,,,,,,,,,,,,,,15.49,CNY,0.132811904,0.15688044,
2018-05-15,,,,,21.27,25,NZD,0.588638849,0.695313586,,14.7,14.29,EUR,1,1.181222727,,,22100,KRW,0.0007865,0.000929031,,,,,,,,,,,,,,,,,15.46,CNY,0.132811904,0.15688044,
2018-05-16,,,,,21.2,25,NZD,0.588638849,0.695313586,,,15.14,EUR,1,1.181222727,,,22150,KRW,0.0007865,0.000929031,,,,,,,,,,,,,,,,,15.49,CNY,0.132811904,0.15688044,
2018-05-17,,,,,21.25,25,NZD,0.588638849,0.695313586,,15.05,15.27,EUR,1,1.181222727,,,22200,KRW,0.0007865,0.000929031,,,,,,,,,,,,,,,,,15.53,CNY,0.132811904,0.15688044,
2018-05-18,,,,,21.2,25,NZD,0.588638849,0.695313586,,15.2,15.22,EUR,1,1.181222727,,,22300,KRW,0.0007865,0.000929031,,,,,,,,,,,,,,,,,15.5,CNY,0.132811904,0.15688044,
2018-05-21,,,,,21.2,25,NZD,0.588638849,0.695313586,,,15.53,EUR,1,1.181222727,,,22400,KRW,0.0007865,0.000929031,,,,,,,,,,,,,,,,,15.52,CNY,0.132811904,0.15688044,
2018-05-22,,,,,21.2,25,NZD,0.588638849,0.695313586,,15.88,15.93,EUR,1,1.181222727,,,,,,,,,,,,,,,,,,,,,,,15.43,CNY,0.132811904,0.15688044,
2018-05-23,,,,,21.15,25,NZD,0.588638849,0.695313586,,15.74,15.98,EUR,1,1.181222727,,,22600,KRW,0.0007865,0.000929031,,,,,,,,,,,,,,,,,15.52,CNY,0.132811904,0.15688044,
2018-05-24,,,,,21.15,25,NZD,0.588638849,0.695313586,,16.23,16.26,EUR,1,1.181222727,,,23000,KRW,0.0007865,0.000929031,,,,,,,,,,,,,,,,,15.94,CNY,0.132811904,0.15688044,
2018-05-25,,,,,21,25,NZD,0.588638849,0.695313586,,15.89,15.97,EUR,1,1.181222727,,,25300,KRW,0.0007865,0.000929031,,,,,,,,,,,,,,,,,16.81,CNY,0.132811904,0.15688044,
2018-05-28,,,,,21,25,NZD,0.588638849,0.695313586,,,16.28,EUR,1,1.181222727,,,26000,KRW,0.0007865,0.000929031,,,,,,,,,,,,,,,,,17.26,CNY,0.132811904,0.15688044,
2018-05-29,,,,,20.95,25,NZD,0.588638849,0.695313586,,16.25,16.27,EUR,1,1.181222727,,,25700,KRW,0.0007865,0.000929031,,,,,,,,,,,,,,,,,16.97,CNY,0.132811904,0.15688044,
2018-05-30,,,,,20.95,25,NZD,0.588638849,0.695313586,,,15.82,EUR,1,1.181222727,,,23150,KRW,0.0007865,0.000929031,,,,,,,,,,,,,,,,,16.89,CNY,0.132811904,0.15688044,
2018-05-31,,,,,21,25,NZD,0.588638849,0.695313586,,15.4,14.89,EUR,1,1.181222727,,,23200,KRW,0.0007865,0.000929031,,,,,,,,,,,,,,,,,16.74,CNY,0.132811904,0.15688044,
2018-06-01,,,,,20.6,25,NZD,0.594356953,0.694107031,,14.9,15.27,EUR,1,1.167828571,,,23000,KRW,0.000783574,0.000915081,,,,,,,,,,,,,,,,,16.97,CNY,0.132435889,0.154662414,
2018-06-05,,,,,20.7,25,NZD,0.594356953,0.694107031,,16.35,15.73,EUR,1,1.167828571,,,22650,KRW,0.000783574,0.000915081,,,,,,,,,,,,,,,,,16.74,CNY,0.132435889,0.154662414,
2018-06-06,,,,,20.55,25,NZD,0.594356953,0.694107031,,15.7,15.89,EUR,1,1.167828571,,,,,,,,,,,,,,,,,,,,,,,16.56,CNY,0.132435889,0.154662414,
2018-06-07,,,,,20.65,25,NZD,0.594356953,0.694107031,,16.14,15.97,EUR,1,1.167828571,,,22200,KRW,0.000783574,0.000915081,,,,,,,,,,,,,,,,,16.63,CNY,0.132435889,0.154662414,
2018-06-08,,,,,20.62,25,NZD,0.594356953,0.694107031,,15.78,15.78,EUR,1,1.167828571,,,21700,KRW,0.000783574,0.000915081,,,,,,,,,,,,,,,,,16.8,CNY,0.132435889,0.154662414,
2018-06-11,,,,,20.62,25,NZD,0.594356953,0.694107031,,15.7,15.45,EUR,1,1.167828571,,,21500,KRW,0.000783574,0.000915081,,,,,,,,,,,,,,,,,16.63,CNY,0.132435889,0.154662414,
2018-06-12,,,,,20.5,25,NZD,0.594356953,0.694107031,,15.08,15.1,EUR,1,1.167828571,,,21500,KRW,0.000783574,0.000915081,,,,,,,,,,,,,,,,,16.38,CNY,0.132435889,0.154662414,
2018-06-13,,,,,20.42,25,NZD,0.594356953,0.694107031,,,15.28,EUR,1,1.167828571,,,,,,,,,,,,,,,,,,,,,,,16.35,CNY,0.132435889,0.154662414,
2018-06-14,,,,,20.45,25,NZD,0.594356953,0.694107031,,15.44,14.89,EUR,1,1.167828571,,,21500,KRW,0.000783574,0.000915081,,,,,,,,,,,,,,,,,16.46,CNY,0.132435889,0.154662414,
2018-06-15,,,,,20.45,25,NZD,0.594356953,0.694107031,,14.62,14.51,EUR,1,1.167828571,,,21500,KRW,0.000783574,0.000915081,,,,,,,,,,,,,,,,,16.79,CNY,0.132435889,0.154662414,
2018-06-18,,,,,20.45,25,NZD,0.594356953,0.694107031,,14.52,14.58,EUR,1,1.167828571,,,21700,KRW,0.000783574,0.000915081,,,,,,,,,,,,,,,,,,,,,
2018-06-19,,,,,20.5,25,NZD,0.594356953,0.694107031,,14.35,14.22,EUR,1,1.167828571,,,21700,KRW,0.000783574,0.000915081,,,,,,,,,,,,,,,,,16.87,CNY,0.132435889,0.154662414,
2018-06-20,,,,,20.52,25,NZD,0.594356953,0.694107031,,14.21,14.46,EUR,1,1.167828571,,,21550,KRW,0.000783574,0.000915081,,,,,,,,,,,,,,,,,16.86,CNY,0.132435889,0.154662414,
2018-06-21,,,,,20.5,25,NZD,0.594356953,0.694107031,,14.2,14.79,EUR,1,1.167828571,,,21600,KRW,0.000783574,0.000915081,,,,,,,,,,,,,,,,,16.79,CNY,0.132435889,0.154662414,
2018-06-22,,,,,20.8,25,NZD,0.594356953,0.694107031,,14.78,15.08,EUR,1,1.167828571,,,21600,KRW,0.000783574,0.000915081,,,,,,,,,,,,,,,,,16.9,CNY,0.132435889,0.154662414,
2018-06-25,,,,,20.75,25,NZD,0.594356953,0.694107031,,15.03,15,EUR,1,1.167828571,,,21950,KRW,0.000783574,0.000915081,,,,,,,,,,,,,,,,,16.75,CNY,0.132435889,0.154662414,
2018-06-26,,,,,20.9,25,NZD,0.594356953,0.694107031,,14.86,14.99,EUR,1,1.167828571,,,23000,KRW,0.000783574,0.000915081,,,,,,,,,,,,,,,,,16.47,CNY,0.132435889,0.154662414,
2018-06-27,,,,,20.92,25,NZD,0.594356953,0.694107031,,,15.22,EUR,1,1.167828571,,,23900,KRW,0.000783574,0.000915081,,,,,,,,,,,,,,,,,16.83,CNY,0.132435889,0.154662414,
2018-06-28,,,,,21.1,25,NZD,0.594356953,0.694107031,,15.22,14.97,EUR,1,1.167828571,,,26250,KRW,0.000783574,0.000915081,,,,,,,,,,,,,,,,,16.81,CNY,0.132435889,0.154662414,
2018-06-29,,,,,21.1,25,NZD,0.594356953,0.694107031,,14.85,14.95,EUR,1,1.167828571,,,28000,KRW,0.000783574,0.000915081,,,,,,,,,,,,,,,,,16.8,CNY,0.132435889,0.154662414,
2018-07-02,,,,,21.17,25,NZD,0.58087481,0.678794461,,14.95,15.03,EUR,1,1.168572727,,,26250,KRW,0.000762152,0.000890631,,,,,,,,,,,,,,,,,17.99,CNY,0.127362556,0.14883241,
2018-07-03,,,,,21.45,25,NZD,0.58087481,0.678794461,,15.15,15.06,EUR,1,1.168572727,,,26250,KRW,0.000762152,0.000890631,,,,,,,,,,,,,,,,,17.07,CNY,0.127362556,0.14883241,
2018-07-04,,,,,21.6,25,NZD,0.58087481,0.678794461,,15.35,15.49,EUR,1,1.168572727,,,26250,KRW,0.000762152,0.000890631,,,,,,,,,,,,,,,,,16.05,CNY,0.127362556,0.14883241,
2018-07-05,,,,,21.55,25,NZD,0.58087481,0.678794461,,15.4,15.65,EUR,1,1.168572727,,,26250,KRW,0.000762152,0.000890631,,,,,,,,,,,,,,,,,16.78,CNY,0.127362556,0.14883241,
2018-07-06,,,,,21.55,25,NZD,0.58087481,0.678794461,,15.55,15.67,EUR,1,1.168572727,,,26250,KRW,0.000762152,0.000890631,,,,,,,,,,,,,,,,,17.7,CNY,0.127362556,0.14883241,
2018-07-09,,,,,21.55,25,NZD,0.58087481,0.678794461,,15.85,15.97,EUR,1,1.168572727,,,26250,KRW,0.000762152,0.000890631,,,,,,,,,,,,,,,,,17.97,CNY,0.127362556,0.14883241,
2018-07-11,,,,,21.8,25,NZD,0.58087481,0.678794461,,,16.28,EUR,1,1.168572727,,,26250,KRW,0.000762152,0.000890631,,,,,,,,,,,,,,,,,18.7,CNY,0.127362556,0.14883241,
2018-07-12,,,,,21.8,25,NZD,0.58087481,0.678794461,,16.22,16.05,EUR,1,1.168572727,,,26250,KRW,0.000762152,0.000890631,,,,,,,,,,,,,,,,,18.79,CNY,0.127362556,0.14883241,
2018-07-13,,,,,22,25,NZD,0.58087481,0.678794461,,15.8,16.02,EUR,1,1.168572727,,,26250,KRW,0.000762152,0.000890631,,,,,,,,,,,,,,,,,19.9,CNY,0.127362556,0.14883241,
2018-07-16,,,,,21.95,25,NZD,0.58087481,0.678794461,,16.14,15.9,EUR,1,1.168572727,,,26250,KRW,0.000762152,0.000890631,,,,,,,,,,,,,,,,,19.99,CNY,0.127362556,0.14883241,
2018-07-17,,,,,22.2,25,NZD,0.58087481,0.678794461,,15.87,16.03,EUR,1,1.168572727,,,26250,KRW,0.000762152,0.000890631,,,,,,,,,,,,,,,,,19.6,CNY,0.127362556,0.14883241,
2018-07-18,,,,,22.4,25,NZD,0.58087481,0.678794461,,16.01,16.38,EUR,1,1.168572727,,,26250,KRW,0.000762152,0.000890631,,,,,,,,,,,,,,,,,20.15,CNY,0.127362556,0.14883241,
2018-07-19,,,,,22.5,25,NZD,0.58087481,0.678794461,,16.46,16.83,EUR,1,1.168572727,,,22700,KRW,0.000762152,0.000890631,,,,,,,,,,,,,,,,,19.63,CNY,0.127362556,0.14883241,
2018-07-20,,,,,22.6,25,NZD,0.58087481,0.678794461,,16.9,17.02,EUR,1,1.168572727,,,22700,KRW,0.000762152,0.000890631,,,,,,,,,,,,,,,,,20.22,CNY,0.127362556,0.14883241,
2018-07-23,,,,,22.65,25,NZD,0.58087481,0.678794461,,17.2,17.35,EUR,1,1.168572727,,,22700,KRW,0.000762152,0.000890631,,,,,,,,,,,,,,,,,20.25,CNY,0.127362556,0.14883241,
2018-07-24,,,,,22.85,25,NZD,0.58087481,0.678794461,,17.45,17.06,EUR,1,1.168572727,,,22700,KRW,0.000762152,0.000890631,,,,,,,,,,,,,,,,,20.66,CNY,0.127362556,0.14883241,
2018-07-25,,,,,23,25,NZD,0.58087481,0.678794461,,,17.29,EUR,1,1.168572727,,,22700,KRW,0.000762152,0.000890631,,,,,,,,,,,,,,,,,21.88,CNY,0.127362556,0.14883241,
2018-07-26,,,,,22.8,25,NZD,0.58087481,0.678794461,,16.99,17.24,EUR,1,1.168572727,,,22700,KRW,0.000762152,0.000890631,,,,,,,,,,,,,,,,,22.19,CNY,0.127362556,0.14883241,
2018-07-27,,,,,22.75,25,NZD,0.58087481,0.678794461,,16.91,17.08,EUR,1,1.168572727,,,22700,KRW,0.000762152,0.000890631,,,,,,,,,,,,,,,,,21.87,CNY,0.127362556,0.14883241,
2018-07-30,,,,,22.75,25,NZD,0.58087481,0.678794461,,16.9,17.01,EUR,1,1.168572727,,,22700,KRW,0.000762152,0.000890631,,,,,,,,,,,,,,,,,23.6,CNY,0.127362556,0.14883241,
2018-07-31,,,,,22.7,25,NZD,0.58087481,0.678794461,,16.87,17.35,EUR,1,1.168572727,,,22700,KRW,0.000762152,0.000890631,,,,,,,,,,,,,,,,,24.5,CNY,0.127362556,0.14883241,
2018-08-01,,,,,22.7,25,NZD,0.577637821,0.667111408,,17.38,17.74,EUR,1,1.154895652,,,22700,KRW,0.000772313,0.000891941,,,,,,,,,,,,,,,,,24.84,CNY,0.12637258,0.145947143,
2018-08-02,,,,,22.7,25,NZD,0.577637821,0.667111408,,17.58,17.6,EUR,1,1.154895652,,,22700,KRW,0.000772313,0.000891941,,,,,,,,,,,,,,,,,25.31,CNY,0.12637258,0.145947143,
2018-08-06,,,,,22.65,25,NZD,0.577637821,0.667111408,,17.62,17.54,EUR,1,1.154895652,,,22700,KRW,0.000772313,0.000891941,,,,,,,,,,,,,,,,,25.43,CNY,0.12637258,0.145947143,
2018-08-07,,,,,22.7,25,NZD,0.577637821,0.667111408,,17.47,17.48,EUR,1,1.154895652,,,22700,KRW,0.000772313,0.000891941,,,,,,,,,,,,,,,,,26.44,CNY,0.12637258,0.145947143,
2018-08-08,,,,,22.75,25,NZD,0.577637821,0.667111408,,,17.35,EUR,1,1.154895652,,,22700,KRW,0.000772313,0.000891941,,,,,,,,,,,,,,,,,28.06,CNY,0.12637258,0.145947143,
2018-08-09,,,,,22.75,25,NZD,0.577637821,0.667111408,,17.47,17.55,EUR,1,1.154895652,,,22700,KRW,0.000772313,0.000891941,,,,,,,,,,,,,,,,,28.85,CNY,0.12637258,0.145947143,
2018-08-14,,,,,23.85,25,NZD,0.577637821,0.667111408,,18.03,18.08,EUR,1,1.154895652,,,21600,KRW,0.000772313,0.000891941,,,,,,,,,,,,,,,,,28.94,CNY,0.12637258,0.145947143,
2018-08-15,,,,,24.2,25,NZD,0.577637821,0.667111408,,,18.05,EUR,1,1.154895652,,,,,,,,,,,,,,,,,,,,,,,29.37,CNY,0.12637258,0.145947143,
2018-08-16,,,,,24.17,25,NZD,0.577637821,0.667111408,,18,17.95,EUR,1,1.154895652,,,21600,KRW,0.000772313,0.000891941,,,,,,,,,,,,,,,,,28.98,CNY,0.12637258,0.145947143,
2018-08-17,,,,,24.17,25,NZD,0.577637821,0.667111408,,18.1,18.1,EUR,1,1.154895652,,,21600,KRW,0.000772313,0.000891941,,,,,,,,,,,,,,,,,29.19,CNY,0.12637258,0.145947143,
2018-08-20,,,,,24.3,25,NZD,0.577637821,0.667111408,,18.2,18.44,EUR,1,1.154895652,,,21600,KRW,0.000772313,0.000891941,,,,,,,,,,,,,,,,,28.91,CNY,0.12637258,0.145947143,
2018-08-21,,,,,24.55,25,NZD,0.577637821,0.667111408,,18.55,19.26,EUR,1,1.154895652,,,21600,KRW,0.000772313,0.000891941,,,,,,,,,,,,,,,,,27.14,CNY,0.12637258,0.145947143,
2018-08-22,,,,,24.65,25,NZD,0.577637821,0.667111408,,,19.76,EUR,1,1.154895652,,,21600,KRW,0.000772313,0.000891941,,,,,,,,,,,,,,,,,28.35,CNY,0.12637258,0.145947143,
2018-08-23,,,,,24.65,25,NZD,0.577637821,0.667111408,,20.05,20.35,EUR,1,1.154895652,,,21600,KRW,0.000772313,0.000891941,,,,,,,,,,,,,,,,,27.24,CNY,0.12637258,0.145947143,
2018-08-24,,,,,24.65,25,NZD,0.577637821,0.667111408,,20.55,20.63,EUR,1,1.154895652,,,21600,KRW,0.000772313,0.000891941,,,,,,,,,,,,,,,,,28.01,CNY,0.12637258,0.145947143,
2018-08-27,,,,,24.65,25,NZD,0.577637821,0.667111408,,,21.25,EUR,1,1.154895652,,,21600,KRW,0.000772313,0.000891941,,,,,,,,,,,,,,,,,27.42,CNY,0.12637258,0.145947143,
2018-08-28,,,,,24.8,25,NZD,0.577637821,0.667111408,,21.3,20.64,EUR,1,1.154895652,,,21600,KRW,0.000772313,0.000891941,,,,,,,,,,,,,,,,,26.59,CNY,0.12637258,0.145947143,
2018-08-29,,,,,24.8,25,NZD,0.577637821,0.667111408,,20.9,21.01,EUR,1,1.154895652,,,21600,KRW,0.000772313,0.000891941,,,,,,,,,,,,,,,,,26.98,CNY,0.12637258,0.145947143,
2018-08-30,,,,,25.05,25,NZD,0.577637821,0.667111408,,21.09,21.12,EUR,1,1.154895652,,,21600,KRW,0.000772313,0.000891941,,,,,,,,,,,,,,,,,27.3,CNY,0.12637258,0.145947143,
2018-08-31,,,,,25.05,25,NZD,0.577637821,0.667111408,,21.11,21.04,EUR,1,1.154895652,,,21600,KRW,0.000772313,0.000891941,,,,,,,,,,,,,,,,,26.95,CNY,0.12637258,0.145947143,
2018-09-03,,,,,25.02,25,NZD,0.565672072,0.659500099,,20.45,20.11,EUR,1,1.16587,,,21600,KRW,0.000765419,0.000892379,,,,,,,,,,,,,,,,,27.43,CNY,0.125096332,0.145846061,
2018-09-04,,,,,25.05,25,NZD,0.565672072,0.659500099,,20.5,20.13,EUR,1,1.16587,,,21600,KRW,0.000765419,0.000892379,,,,,,,,,,,,,,,,,27.18,CNY,0.125096332,0.145846061,
2018-09-06,,,,,25.1,25,NZD,0.565672072,0.659500099,,,21.42,EUR,1,1.16587,,,22000,KRW,0.000765419,0.000892379,,,,,,,,,,,,,,,,,25.97,CNY,0.125096332,0.145846061,
2018-09-07,,,,,25.12,25,NZD,0.565672072,0.659500099,,22.51,23.17,EUR,1,1.16587,,,22000,KRW,0.000765419,0.000892379,,,,,,,,,,,,,,,,,27.28,CNY,0.125096332,0.145846061,
2018-09-10,,,,,25.15,25,NZD,0.565672072,0.659500099,,24.85,25.19,EUR,1,1.16587,,,22000,KRW,0.000765419,0.000892379,,,,,,,,,,,,,,,,,25.19,CNY,0.125096332,0.145846061,
2018-09-11,,,,,25.15,25,NZD,0.565672072,0.659500099,,24.15,24.11,EUR,1,1.16587,,,22050,KRW,0.000765419,0.000892379,,,,,,,,,,,,,,,,,27.06,CNY,0.125096332,0.145846061,
2018-09-12,,,,,25.1,25,NZD,0.565672072,0.659500099,,23.75,22.91,EUR,1,1.16587,,,22050,KRW,0.000765419,0.000892379,,,,,,,,,,,,,,,,,,,,,
2018-09-13,,,,,25.05,25,NZD,0.565672072,0.659500099,,21.9,18.86,EUR,1,1.16587,,,22050,KRW,0.000765419,0.000892379,,,,,,,,,,,,,,,,,25.1,CNY,0.125096332,0.145846061,
2018-09-14,,,,,25.03,25,NZD,0.565672072,0.659500099,,19.51,19.93,EUR,1,1.16587,,,22050,KRW,0.000765419,0.000892379,,,,,,,,,,,,,,,,,29.24,CNY,0.125096332,0.145846061,
2018-09-17,,,,,25.06,25,NZD,0.565672072,0.659500099,,20.6,20.92,EUR,1,1.16587,,,22050,KRW,0.000765419,0.000892379,,,,,,,,,,,,,,,,,27.04,CNY,0.125096332,0.145846061,
2018-09-18,,,,,25,25,NZD,0.565672072,0.659500099,,20.75,20.19,EUR,1,1.16587,,,22000,KRW,0.000765419,0.000892379,,,,,,,,,,,,,,,,,26.9,CNY,0.125096332,0.145846061,
2018-09-19,,,,,25.06,25,NZD,0.565672072,0.659500099,,,21.43,EUR,1,1.16587,,,22000,KRW,0.000765419,0.000892379,,,,,,,,,,,,,,,,,27.33,CNY,0.125096332,0.145846061,
2018-09-20,,,,,25.03,25,NZD,0.565672072,0.659500099,,21.8,21.98,EUR,1,1.16587,,,22000,KRW,0.000765419,0.000892379,,,,,,,,,,,,,,,,,27.85,CNY,0.125096332,0.145846061,
2018-09-21,,,,,25.06,25,NZD,0.565672072,0.659500099,,,22.08,EUR,1,1.16587,,,22000,KRW,0.000765419,0.000892379,,,,,,,,,,,,,,,,,27.97,CNY,0.125096332,0.145846061,
2018-09-24,,,,,25.06,25,NZD,0.565672072,0.659500099,,22.39,22.37,EUR,1,1.16587,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-25,,,,,25.03,25,NZD,0.565672072,0.659500099,,21.9,21.18,EUR,1,1.16587,,,,,,,,,,,,,,,,,,,,,,,27.69,CNY,0.125096332,0.145846061,
2018-09-26,,,,,25.03,25,NZD,0.565672072,0.659500099,,20.4,20.19,EUR,1,1.16587,,,,,,,,,,,,,,,,,,,,,,,27.98,CNY,0.125096332,0.145846061,
2018-09-27,,,,,25.03,25,NZD,0.565672072,0.659500099,,19.87,20.77,EUR,1,1.16587,,,22000,KRW,0.000765419,0.000892379,,,,,,,,,,,,,,,,,27.84,CNY,0.125096332,0.145846061,
2018-09-28,,,,,25,25,NZD,0.565672072,0.659500099,,20.3,21.15,EUR,1,1.16587,,,22200,KRW,0.000765419,0.000892379,,,,,,,,,,,,,,,,,27.91,CNY,0.125096332,0.145846061,
2018-10-01,,,,,25.03,25,NZD,0.568612666,0.652997257,,20.7,21.31,EUR,1,1.148404348,,,22200,KRW,0.000770044,0.000884322,,,,,,,,,,,,,,,,,,,,,
2018-10-02,,,,,25,25,NZD,0.568612666,0.652997257,,21.45,20.93,EUR,1,1.148404348,,,22200,KRW,0.000770044,0.000884322,,,,,,,,,,,,,,,,,,,,,
2018-10-03,,,,,25.05,25,NZD,0.568612666,0.652997257,,,21.13,EUR,1,1.148404348,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-04,,,,,25.05,25,NZD,0.568612666,0.652997257,,21.15,21.29,EUR,1,1.148404348,,,22200,KRW,0.000770044,0.000884322,,,,,,,,,,,,,,,,,,,,,
2018-10-05,,,,,25.12,25,NZD,0.568612666,0.652997257,,21.14,22.11,EUR,1,1.148404348,,,22400,KRW,0.000770044,0.000884322,,,,,,,,,,,,,,,,,,,,,
2018-10-08,,,,,25.25,25,NZD,0.568612666,0.652997257,,22.09,21.87,EUR,1,1.148404348,,,22400,KRW,0.000770044,0.000884322,,,,,,,,,,,,,,,,,28.26,CNY,0.125537755,0.144168103,
2018-10-09,,,,,25.25,25,NZD,0.568612666,0.652997257,,21.32,20.75,EUR,1,1.148404348,,,,,,,,,,,,,,,,,,,,,,,28.3,CNY,0.125537755,0.144168103,
2018-10-10,,,,,25.25,25,NZD,0.568612666,0.652997257,,20.38,19.43,EUR,1,1.148404348,,,22400,KRW,0.000770044,0.000884322,,,,,,,,,,,,,,,,,26.85,CNY,0.125537755,0.144168103,
2018-10-12,,,,,25.11,25,NZD,0.568612666,0.652997257,,19.95,20.36,EUR,1,1.148404348,,,22400,KRW,0.000770044,0.000884322,,,,,,,,,,,,,,,,,29.98,CNY,0.125537755,0.144168103,
2018-10-15,,,,,25.02,25,NZD,0.568612666,0.652997257,,20.03,18.58,EUR,1,1.148404348,,,22400,KRW,0.000770044,0.000884322,,,,,,,,,,,,,,,,,28.49,CNY,0.125537755,0.144168103,
2018-10-16,,,,,25.1,25,NZD,0.568612666,0.652997257,,17.9,19.28,EUR,1,1.148404348,,,22600,KRW,0.000770044,0.000884322,,,,,,,,,,,,,,,,,28.42,CNY,0.125537755,0.144168103,
2018-10-17,,,,,25.05,25,NZD,0.568612666,0.652997257,,,19.24,EUR,1,1.148404348,,,22600,KRW,0.000770044,0.000884322,,,,,,,,,,,,,,,,,28.34,CNY,0.125537755,0.144168103,
2018-10-18,,,,,25.05,25,NZD,0.568612666,0.652997257,,18.53,19.73,EUR,1,1.148404348,,,22600,KRW,0.000770044,0.000884322,,,,,,,,,,,,,,,,,27.6,CNY,0.125537755,0.144168103,
2018-10-19,,,,,25.05,25,NZD,0.568612666,0.652997257,,19.17,19.7,EUR,1,1.148404348,,,22800,KRW,0.000770044,0.000884322,,,,,,,,,,,,,,,,,28.9,CNY,0.125537755,0.144168103,
2018-10-23,,,,,25.1,25,NZD,0.568612666,0.652997257,,18.5,19.23,EUR,1,1.148404348,,,22900,KRW,0.000770044,0.000884322,,,,,,,,,,,,,,,,,29.3,CNY,0.125537755,0.144168103,
2018-10-24,,,,,25.1,25,NZD,0.568612666,0.652997257,,19.1,19.61,EUR,1,1.148404348,,,22900,KRW,0.000770044,0.000884322,,,,,,,,,,,,,,,,,29.62,CNY,0.125537755,0.144168103,
2018-10-25,,,,,25.1,25,NZD,0.568612666,0.652997257,,18.72,19.07,EUR,1,1.148404348,,,22900,KRW,0.000770044,0.000884322,,,,,,,,,,,,,,,,,31.45,CNY,0.125537755,0.144168103,
2018-10-26,,,,,25.1,25,NZD,0.568612666,0.652997257,,18.98,18.27,EUR,1,1.148404348,,,22900,KRW,0.000770044,0.000884322,,,,,,,,,,,,,,,,,30.92,CNY,0.125537755,0.144168103,
2018-10-29,,,,,25.12,25,NZD,0.568612666,0.652997257,,17.91,16.68,EUR,1,1.148404348,,,23200,KRW,0.000770044,0.000884322,,,,,,,,,,,,,,,,,30.62,CNY,0.125537755,0.144168103,
2018-10-30,,,,,25.05,25,NZD,0.568612666,0.652997257,,16.87,16.02,EUR,1,1.148404348,,,23200,KRW,0.000770044,0.000884322,,,,,,,,,,,,,,,,,29.05,CNY,0.125537755,0.144168103,
2018-10-31,,,,,25,25,NZD,0.568612666,0.652997257,,,16.37,EUR,1,1.148404348,,,23200,KRW,0.000770044,0.000884322,,,,,,,,,,,,,,,,,30.89,CNY,0.125537755,0.144168103,
2018-11-01,,,,,25.02,25,NZD,0.595149608,0.676498444,,15.85,15.62,EUR,1,1.136686364,,,23200,KRW,0.00077952,0.000886069,,,,,,,,,,,,,,,,,28.9,CNY,0.126750723,0.144075818,
2018-11-02,,,,,25.02,25,NZD,0.595149608,0.676498444,,16.15,17.07,EUR,1,1.136686364,,,23200,KRW,0.00077952,0.000886069,,,,,,,,,,,,,,,,,29.88,CNY,0.126750723,0.144075818,
2018-11-05,,,,,25.05,25,NZD,0.595149608,0.676498444,,16.4,17.23,EUR,1,1.136686364,,,23200,KRW,0.00077952,0.000886069,,,,,,,,,,,,,,,,,27.83,CNY,0.126750723,0.144075818,
2018-11-06,,,,,25.1,25,NZD,0.595149608,0.676498444,,16.99,17.56,EUR,1,1.136686364,,,23200,KRW,0.00077952,0.000886069,,,,,,,,,,,,,,,,,29,CNY,0.126750723,0.144075818,
2018-11-07,,,,,25.1,25,NZD,0.595149608,0.676498444,,18.25,18.6,EUR,1,1.136686364,,,23200,KRW,0.00077952,0.000886069,,,,,,,,,,,,,,,,,25.96,CNY,0.126750723,0.144075818,
2018-11-08,,,,,25.1,25,NZD,0.595149608,0.676498444,,19.56,19.57,EUR,1,1.136686364,,,23200,KRW,0.00077952,0.000886069,,,,,,,,,,,,,,,,,25.97,CNY,0.126750723,0.144075818,
2018-11-09,,,,,25.05,25,NZD,0.595149608,0.676498444,,19.25,19.5,EUR,1,1.136686364,,,23300,KRW,0.00077952,0.000886069,,,,,,,,,,,,,,,,,30.35,CNY,0.126750723,0.144075818,
2018-11-12,,,,,25.05,25,NZD,0.595149608,0.676498444,,20.01,20.49,EUR,1,1.136686364,,,23300,KRW,0.00077952,0.000886069,,,,,,,,,,,,,,,,,28.08,CNY,0.126750723,0.144075818,
