"Date","ACCU","CEA","EUA","UKA","NZU","KAU","WCA","CCA"
2016-08-31,NA,NA,4.47,NA,NA,13.6631785375577,NA,11.5722481176049
2016-09-01,NA,NA,4.38,NA,NA,13.5948883219909,NA,11.5309038942479
2016-09-02,NA,NA,4.08,NA,NA,13.6649357748019,NA,11.5753608894468
2016-09-05,NA,NA,3.93,NA,NA,13.8221495881812,NA,NA
2016-09-06,NA,NA,4.13,NA,NA,13.8149607898907,NA,11.4735158194099
2016-09-07,NA,NA,4.01,NA,NA,13.8795904704365,NA,11.4977307110439
2016-09-08,NA,NA,4.08,NA,NA,13.7560486154942,NA,11.5029312488897
2016-09-09,NA,NA,4.08,NA,NA,13.6670230811902,NA,11.5326387033574
2016-09-12,NA,NA,4.03,NA,NA,13.6764788698401,NA,11.5206552706553
2016-09-13,NA,NA,4.03,NA,NA,13.4459630473298,NA,11.5449763751449
2016-09-14,NA,NA,3.98,NA,NA,NA,NA,11.5121344119477
2016-09-15,NA,NA,4.14,NA,NA,NA,NA,11.5203273730095
2016-09-16,NA,NA,4.36,NA,NA,NA,NA,11.6112256791895
2016-09-19,NA,NA,4.4,NA,NA,13.6039179283634,NA,NA
2016-09-20,NA,NA,4.16,NA,NA,13.6558250126517,NA,11.6212338593974
2016-09-21,NA,NA,4.21,NA,NA,14.1870419612167,NA,11.586946803755
2016-09-22,NA,NA,4.42,NA,NA,14.1656818145024,NA,11.5731239403944
2016-09-23,NA,NA,4.54,NA,NA,14.1379867506867,NA,11.5576546070219
2016-09-26,NA,NA,4.62,NA,NA,14.0367200596761,NA,11.5258153381321
2016-09-27,NA,NA,4.43,NA,NA,14.2407252191037,NA,11.5580130206011
2016-09-28,NA,NA,4.95,NA,NA,14.3000727260841,NA,11.5391474942037
2016-09-29,NA,NA,5.02,NA,NA,14.1565144234658,NA,11.5319490241511
2016-09-30,NA,NA,4.96,NA,NA,14.54898157129,NA,11.5056059797117
2016-10-03,NA,NA,5.31,NA,NA,NA,NA,NA
2016-10-04,NA,NA,5.21,NA,NA,14.4026500876161,NA,11.5068737725406
2016-10-05,NA,NA,5.48,NA,NA,14.424117123831,NA,11.5068737725406
2016-10-06,NA,NA,5.86,NA,NA,14.4869215291751,NA,11.5436362005561
2016-10-07,NA,NA,5.69,NA,NA,14.4183401286436,NA,11.4831681400125
2016-10-10,NA,NA,5.66,NA,NA,14.5917945475328,NA,11.556074346772
2016-10-11,NA,NA,5.43,NA,NA,14.4886706644665,NA,11.6348502668959
2016-10-12,NA,NA,5.52,NA,NA,14.5452194712005,NA,NA
2016-10-13,NA,NA,5.65,NA,NA,14.4283950815204,NA,11.6497829232996
2016-10-14,NA,NA,5.81,NA,NA,14.45283958151,NA,11.7239493116966
2016-10-17,NA,NA,5.87,NA,NA,14.4142989845927,NA,11.6940983904701
2016-10-18,NA,NA,5.95,NA,NA,14.5858824864068,NA,11.7416651484788
2016-10-19,NA,NA,5.67,NA,NA,14.6548776317718,NA,11.7298578199052
2016-10-20,NA,NA,5.58,NA,NA,14.5747807710059,NA,11.7862371888726
2016-10-21,NA,NA,5.89,NA,NA,14.5708873670407,NA,11.8544385223305
2016-10-24,NA,NA,5.81,NA,NA,14.5842279676878,NA,11.9209558823529
2016-10-25,NA,NA,5.81,NA,NA,15.0494598464142,NA,11.9327576704024
2016-10-26,NA,NA,5.94,NA,NA,14.908053572292,NA,11.9097827083524
2016-10-27,NA,NA,5.81,NA,NA,14.8130354712147,NA,11.9239948595557
2016-10-28,NA,NA,5.88,NA,NA,14.694318461624,NA,NA
2016-10-31,NA,NA,5.9,NA,NA,14.7585579692224,NA,11.8407869569178
2016-11-01,NA,NA,6.03,NA,NA,14.6198830409357,NA,11.761512711481
2016-11-02,NA,NA,6.24,NA,NA,14.5747329278669,NA,11.7000180277628
2016-11-03,NA,NA,6.5,NA,NA,14.5716333619515,NA,11.6905340898856
2016-11-04,NA,NA,6.41,NA,NA,14.5629157318849,NA,11.6299955096542
2016-11-07,NA,NA,6.23,NA,NA,14.693384799892,NA,11.7321978619315
2016-11-08,NA,NA,6.15,NA,NA,14.8781998182447,NA,11.7390909915631
2016-11-09,NA,NA,6.13,NA,NA,14.6638026014378,NA,11.7884315702631
2016-11-10,NA,NA,5.92,NA,NA,14.578523077408,NA,11.7825328312976
2016-11-11,NA,NA,5.67,NA,NA,14.6411725600684,NA,11.8617511520737
2016-11-14,NA,NA,5.41,NA,NA,14.7571452501934,NA,12.0085708962176
2016-11-15,NA,NA,5.74,NA,NA,14.792544557543,NA,12.0335820895522
2016-11-16,NA,NA,5.55,NA,NA,14.7952655150352,NA,12.0729995320543
2016-11-17,NA,NA,5.9,NA,NA,14.7681009020516,NA,12.1411764705882
2016-11-18,NA,NA,5.58,NA,NA,14.8106636778481,NA,12.1870571563533
2016-11-21,NA,NA,5.48,NA,NA,14.7630333644554,NA,12.1388915027759
2016-11-22,NA,NA,5.51,NA,NA,14.8923324612598,NA,12.0764307228916
2016-11-23,NA,NA,5.39,NA,NA,14.8488229297932,NA,NA
2016-11-24,NA,NA,5.34,NA,NA,14.843461655728,NA,NA
2016-11-25,NA,NA,5,NA,NA,14.8787981148161,NA,NA
2016-11-28,NA,NA,4.74,NA,NA,14.8872991220517,NA,12.0983699236785
2016-11-29,NA,NA,4.59,NA,NA,14.9715058437168,NA,12.0597351366582
2016-11-30,NA,NA,4.61,NA,NA,14.935800149358,NA,12.1020311761927
2016-12-01,NA,NA,4.49,NA,NA,14.9535715721349,NA,12.0168855534709
2016-12-02,NA,NA,4.33,NA,NA,14.9463618465989,NA,12.0056232427366
2016-12-05,NA,NA,4.4,NA,NA,15.1393215990311,NA,NA
2016-12-06,NA,NA,4.52,NA,NA,15.2299240098556,NA,11.9716338527573
2016-12-07,NA,NA,4.32,NA,NA,15.3514764744651,NA,11.9337736024556
2016-12-08,NA,NA,4.63,NA,NA,15.4933119184938,NA,12.0772491756948
2016-12-09,NA,NA,4.48,NA,NA,15.4355907548085,NA,12.141301259589
2016-12-12,NA,NA,4.89,NA,NA,15.4342187133841,NA,NA
2016-12-13,NA,NA,4.81,NA,NA,15.4529494097944,NA,12.0376470588235
2016-12-14,NA,NA,5.04,NA,NA,15.3811464188504,NA,12.1689606074988
2016-12-15,NA,NA,4.86,NA,NA,15.5145804565023,NA,12.3607376104495
2016-12-16,NA,NA,4.95,NA,NA,15.421134220385,NA,12.3193261223318
2016-12-19,NA,NA,5.12,NA,NA,15.4732296923987,NA,12.4014612574505
2016-12-20,NA,NA,5.25,NA,NA,15.5220502041311,NA,12.4217621569572
2016-12-21,NA,NA,5.82,NA,NA,15.4383030731872,NA,12.3668809363907
2016-12-22,NA,NA,6.09,NA,NA,15.2789603940699,NA,12.3622424532822
2016-12-23,NA,NA,6.24,NA,NA,15.3932046578402,NA,12.3397742490913
2016-12-26,NA,NA,NA,NA,NA,15.3864551361263,NA,NA
2016-12-27,NA,NA,6.34,NA,NA,15.2983980278542,NA,12.3672883787661
2016-12-28,NA,NA,6.34,NA,NA,15.3089553422702,NA,12.424329778034
2016-12-29,NA,NA,6.37,NA,NA,15.2635533235794,NA,12.6120114394662
2016-12-30,NA,NA,6.57,NA,NA,NA,NA,12.6129553885665
2017-01-02,NA,NA,6.14,NA,NA,15.3430320375229,NA,NA
2017-01-03,NA,NA,5.44,NA,NA,15.5437936421898,NA,12.7835447904652
2017-01-04,NA,NA,5.73,NA,NA,15.5583037459608,NA,12.7598703032615
2017-01-05,NA,NA,5.3,NA,NA,15.5752042747945,NA,12.6756578326889
2017-01-06,NA,NA,5.05,NA,NA,15.4192859684498,NA,12.7825261158595
2017-01-09,NA,NA,5.28,NA,NA,15.3408018125747,NA,12.7790389708664
2017-01-10,NA,NA,5.52,NA,NA,15.3898363942008,NA,12.8209987681228
2017-01-11,NA,NA,5.53,NA,NA,15.6057167880887,NA,12.8071833648393
2017-01-12,NA,NA,5.05,NA,NA,15.7245318742679,NA,12.7709707822809
2017-01-13,NA,NA,5.05,NA,NA,15.6894136481889,NA,12.7807536885631
2017-01-16,NA,NA,4.7,NA,NA,15.6385890162849,NA,NA
2017-01-17,NA,NA,5,NA,NA,16.5001891485098,NA,12.6867064973861
2017-01-18,NA,NA,4.84,NA,NA,16.6594755261518,NA,NA
2017-01-19,NA,NA,5.2,NA,NA,16.6529556001054,NA,12.7074932007878
2017-01-20,NA,NA,5.43,NA,NA,16.5939768241436,NA,12.7021216936162
2017-01-23,NA,NA,5.33,NA,NA,16.7109092653596,NA,12.6103521977511
2017-01-24,NA,NA,5.09,NA,NA,16.7386695148974,NA,12.6654240447344
2017-01-25,NA,NA,4.98,NA,NA,17.6263690480959,NA,12.8164556962025
2017-01-26,NA,NA,5.2,NA,NA,18.3908781244503,NA,NA
2017-01-27,NA,NA,4.92,NA,NA,NA,NA,12.8763792780999
2017-01-30,NA,NA,5.17,NA,NA,NA,NA,12.9068462401796
2017-01-31,NA,NA,5.36,NA,NA,18.5149407521896,NA,12.7836961556276
2017-02-01,NA,NA,5.28,NA,NA,18.976478835787,NA,12.798365375685
2017-02-02,NA,NA,5.23,NA,NA,19.7602745295754,NA,12.7997769102064
2017-02-03,NA,NA,5.16,NA,NA,20.3856973947079,NA,12.7631945088582
2017-02-06,NA,NA,5.1,NA,NA,21.3377102995486,NA,12.8011908084473
2017-02-07,NA,NA,5.17,NA,NA,21.7179291749646,NA,12.874531835206
2017-02-08,NA,NA,5.22,NA,NA,21.652980348899,NA,12.8540712349257
2017-02-09,NA,NA,5.29,NA,NA,21.5877835181966,NA,12.8965646705463
2017-02-10,NA,NA,5.12,NA,NA,19.5703548101224,NA,12.9159616469261
2017-02-13,NA,NA,4.9,NA,NA,20.5413044549981,NA,12.9659337548363
2017-02-14,NA,NA,5.13,NA,NA,20.771883178929,NA,13.0093599319278
2017-02-15,NA,NA,5.07,NA,NA,20.7969386906247,NA,12.9741460652953
2017-02-16,NA,NA,4.94,NA,NA,19.7117161512874,NA,12.8841829085457
2017-02-17,NA,NA,4.98,NA,NA,19.6718086588744,NA,12.9394025068325
2017-02-20,NA,NA,5.09,NA,NA,19.7683804754296,NA,NA
2017-02-21,NA,NA,5.05,NA,NA,19.9484664616408,NA,13.0517323208353
2017-02-22,NA,NA,5.07,NA,NA,19.9898384987631,NA,13.0364756039792
2017-02-23,NA,NA,5.35,NA,NA,19.8705906908787,NA,12.9879950846016
2017-02-24,NA,NA,5.39,NA,NA,20.1126307320998,NA,13.0113636363636
2017-02-27,NA,NA,5.2,NA,NA,20.0005000125003,NA,12.9806329711856
2017-02-28,NA,NA,5.24,NA,NA,19.8879948074859,NA,12.9456264775414
2017-03-01,NA,NA,5.91,NA,NA,NA,NA,12.8864024274606
2017-03-02,NA,NA,5.47,NA,NA,19.703780973433,NA,12.9545021892252
2017-03-03,NA,NA,5.6,NA,NA,19.4652773802027,NA,12.8154425612053
2017-03-06,NA,NA,5.49,NA,NA,19.4125452549842,NA,12.9419550009454
2017-03-07,NA,NA,5.38,NA,NA,19.5140427003483,NA,12.9957406530999
2017-03-08,NA,NA,5.24,NA,NA,18.9147847826444,NA,13.0372900654711
2017-03-09,NA,NA,5.13,NA,NA,18.6825917404996,NA,12.983451536643
2017-03-10,NA,NA,5.17,NA,NA,18.1283684468398,NA,12.8690598931484
2017-03-13,NA,NA,5.16,NA,NA,18.0112324595157,NA,12.8602271660565
2017-03-14,NA,NA,5.11,NA,NA,17.6498596220467,NA,12.9220901716657
2017-03-15,NA,NA,5.2,NA,NA,17.6837582117919,NA,12.77487886694
2017-03-16,NA,NA,5.15,NA,NA,17.6281127210722,NA,12.7276105536975
2017-03-17,NA,NA,5.14,NA,NA,17.6706164072499,NA,12.8073770491803
2017-03-20,NA,NA,4.99,NA,NA,17.8156208702053,NA,12.7875570457297
2017-03-21,NA,NA,4.94,NA,NA,17.3168740568488,NA,12.6850481125093
2017-03-22,NA,NA,4.97,NA,NA,17.2594055462436,NA,12.7281148679944
2017-03-23,NA,NA,4.98,NA,NA,17.0349298756285,NA,12.7551020408163
2017-03-24,NA,NA,4.77,NA,NA,17.0893374148644,NA,12.7442808187459
2017-03-27,NA,NA,4.63,NA,NA,16.9965094973179,NA,12.7117083946981
2017-03-28,NA,NA,4.74,NA,NA,16.998623526095,NA,12.7728449870514
2017-03-29,NA,NA,4.76,NA,NA,17.2308515888351,NA,12.8274196544678
2017-03-30,NA,NA,4.92,NA,NA,17.270288397049,NA,12.9379801386547
2017-03-31,NA,NA,4.69,NA,NA,17.3205307145139,NA,12.9683538360409
2017-04-03,NA,NA,4.87,NA,NA,17.3003115735725,NA,12.9265091863517
2017-04-04,NA,NA,4.65,NA,NA,17.2553203904537,NA,12.9122938530735
2017-04-05,NA,NA,4.82,NA,NA,17.3043485495129,NA,12.9244044269368
2017-04-06,NA,NA,5.06,NA,NA,17.2922642058445,NA,12.9299003946627
2017-04-07,NA,NA,4.89,NA,NA,16.9887184940269,NA,13.5058556856819
2017-04-10,NA,NA,4.79,NA,NA,16.8977541273487,NA,13.5183611819126
2017-04-11,NA,NA,4.87,NA,NA,16.8515252896485,NA,13.5729107715525
2017-04-12,NA,NA,4.93,NA,NA,16.9114485131157,NA,13.4002250562641
2017-04-13,NA,NA,4.95,NA,NA,16.9720811340172,NA,13.4941575574821
2017-04-14,NA,NA,NA,NA,NA,16.9765897393326,NA,13.4979734187954
2017-04-17,NA,NA,4.95,NA,NA,16.9785630074888,NA,13.3458646616541
2017-04-18,NA,NA,4.86,NA,NA,16.6956493342151,NA,13.2780469623556
2017-04-19,NA,NA,4.83,NA,NA,16.7114757581453,NA,13.3812680922588
2017-04-20,NA,NA,4.75,NA,NA,16.7810017724677,NA,13.347022587269
2017-04-21,NA,NA,4.57,NA,NA,16.8192323192447,NA,13.3414133880291
2017-04-24,NA,NA,4.64,NA,NA,16.6444740346205,NA,13.1407012054845
2017-04-25,NA,NA,4.5,NA,NA,16.6463662200568,NA,13.0617848970252
2017-04-26,NA,NA,4.61,NA,NA,16.6092768887989,NA,13.10648445382
2017-04-27,NA,NA,4.55,NA,NA,16.6769711366373,NA,13.2174392935982
2017-04-28,NA,NA,4.57,NA,NA,16.5506773667469,NA,13.1987150068839
2017-05-01,NA,NA,4.57,NA,NA,NA,NA,13.1124977060011
2017-05-02,NA,NA,4.45,NA,NA,16.6274637034634,NA,13.0227875903725
2017-05-03,NA,NA,4.4,NA,NA,NA,NA,13.0490718617901
2017-05-04,NA,NA,4.52,NA,NA,16.4496120298821,NA,12.9369992716679
2017-05-05,NA,NA,4.58,NA,NA,NA,NA,12.8603910868577
2017-05-08,NA,NA,4.42,NA,NA,16.5707449560269,NA,12.9188793261307
2017-05-09,NA,NA,4.52,NA,NA,NA,NA,12.9231052244297
2017-05-10,NA,NA,4.45,NA,NA,16.680227827502,NA,12.9578501748574
2017-05-11,NA,NA,4.35,NA,NA,16.8013506646778,NA,13.0466807844582
2017-05-12,NA,NA,4.46,NA,NA,16.7540376823174,NA,12.9666910688141
2017-05-15,NA,NA,4.39,NA,NA,16.8053516071137,NA,12.8406087669735
2017-05-16,NA,NA,4.54,NA,NA,16.6705780482476,NA,12.7684533477712
2017-05-17,NA,NA,4.58,NA,NA,16.4539369638493,NA,12.6904463165442
2017-05-18,NA,NA,4.76,NA,NA,16.4883423826254,NA,12.8006485902171
2017-05-19,NA,NA,4.85,NA,NA,16.5061348467287,NA,12.6829703677258
2017-05-22,NA,NA,4.91,NA,NA,16.4809730558039,NA,12.6468494126024
2017-05-23,NA,NA,4.75,NA,NA,16.4231689956019,NA,12.7168663924164
2017-05-24,NA,NA,4.91,NA,NA,16.5029657503667,NA,12.6771864134795
2017-05-25,NA,NA,4.98,NA,NA,16.5793857656408,NA,12.6862342760282
2017-05-26,NA,NA,5.19,NA,NA,16.6405324970399,NA,12.7168663924164
2017-05-29,NA,NA,5.17,NA,NA,16.6224466962887,NA,12.7373701182372
2017-05-30,NA,NA,5.14,NA,NA,16.5935806320682,NA,12.724671376196
2017-05-31,NA,NA,4.98,NA,NA,16.6604372271307,NA,12.6946001245441
2017-06-01,NA,NA,5.08,NA,NA,16.7079060220067,NA,12.7285701543127
2017-06-02,NA,NA,5.16,NA,NA,16.2644197965757,NA,12.6595744680851
2017-06-05,NA,NA,5.17,NA,NA,16.3856188355075,NA,12.6821898329186
2017-06-06,NA,NA,4.97,NA,NA,NA,NA,12.629711751663
2017-06-07,NA,NA,4.88,NA,NA,16.2151473205458,NA,12.6521545979565
2017-06-08,NA,NA,5.05,NA,NA,16.311136926027,NA,12.6828398144845
2017-06-09,NA,NA,5.04,NA,NA,16.2916928260921,NA,12.7323087919943
2017-06-12,NA,NA,4.92,NA,NA,16.0006953388592,NA,12.7232142857143
2017-06-13,NA,NA,5.01,NA,NA,16.2318381566966,NA,12.7340823970037
2017-06-14,NA,NA,4.94,NA,NA,16.374632467191,NA,12.7574217705269
2017-06-15,NA,NA,4.96,NA,NA,16.1257010310916,NA,12.860091537288
2017-06-16,NA,NA,4.88,NA,NA,16.5670016882564,NA,12.7980709118514
2017-06-19,NA,NA,4.93,NA,NA,16.5871536444346,NA,12.908144958737
2017-06-20,NA,NA,4.95,NA,NA,16.5328294756731,NA,12.9782647745644
2017-06-21,NA,NA,4.88,NA,NA,16.4640026342404,NA,13.0037614185922
2017-06-22,NA,NA,4.86,NA,NA,16.5458556571068,NA,12.9955156950673
2017-06-23,NA,NA,4.87,NA,NA,15.9174185414286,NA,12.982487491065
2017-06-26,NA,NA,4.78,NA,NA,16.5887259858443,NA,13.0154754450309
2017-06-27,NA,NA,4.94,NA,NA,16.2550022834408,NA,12.8870071447473
2017-06-28,NA,NA,4.94,NA,NA,16.2223544043692,NA,12.8428270042194
2017-06-29,NA,NA,5.07,NA,NA,16.3951927769644,NA,12.9283216783217
2017-06-30,NA,NA,5.03,NA,NA,16.4463619117557,NA,12.9913332749715
2017-07-03,NA,NA,5.14,NA,NA,15.5843161280441,NA,13.0633802816901
2017-07-04,NA,NA,5.12,NA,NA,15.6055888713363,NA,13.0841121495327
2017-07-05,NA,NA,5.04,NA,NA,15.5594124888179,NA,13.1166314305849
2017-07-06,NA,NA,5.24,NA,NA,15.4102457309454,NA,13.0712659779373
2017-07-07,NA,NA,5.34,NA,NA,15.485648190424,NA,13.2982456140351
2017-07-10,NA,NA,5.4,NA,NA,15.5458622033108,NA,13.2994122291429
2017-07-11,NA,NA,5.33,NA,NA,15.4577702831013,NA,13.4409071085914
2017-07-12,NA,NA,5.48,NA,NA,15.6819530389082,NA,13.4180543382997
2017-07-13,NA,NA,5.36,NA,NA,15.7089483109986,NA,13.3918385256692
2017-07-14,NA,NA,5.42,NA,NA,15.7315357380293,NA,13.3077526816081
2017-07-17,NA,NA,5.44,NA,NA,15.7261866122626,NA,13.2949991287681
2017-07-18,NA,NA,5.46,NA,NA,15.6300528187992,NA,13.3743074792244
2017-07-19,NA,NA,5.39,NA,NA,15.7300765246966,NA,13.4184471078687
2017-07-20,NA,NA,5.3,NA,NA,15.6238003838772,NA,13.2857511393929
2017-07-21,NA,NA,5.09,NA,NA,15.6118143459916,NA,13.1206586056084
2017-07-24,NA,NA,5.14,NA,NA,15.6907798356131,NA,13.1036260525864
2017-07-25,NA,NA,5.16,NA,NA,15.6154082259055,NA,13.0975881898549
2017-07-26,NA,NA,5.25,NA,NA,15.6042725801876,NA,12.9901125127855
2017-07-27,NA,NA,5.14,NA,NA,15.6137308760569,NA,13.0524152106886
2017-07-28,NA,NA,5.18,NA,NA,15.4126967296302,NA,12.9872340425532
2017-07-31,NA,NA,5.23,NA,NA,15.3678852732614,NA,12.8969594594595
2017-08-01,NA,NA,5.3,NA,NA,15.3893854833099,NA,12.8717905262266
2017-08-02,NA,NA,5.43,NA,NA,15.3009819696537,NA,12.7804960350936
2017-08-03,NA,NA,5.43,NA,NA,15.2018824935569,NA,12.5547691270644
2017-08-04,NA,NA,5.35,NA,NA,15.3334940775792,NA,12.7294357579878
2017-08-07,NA,NA,5.27,NA,NA,15.2853388752099,NA,12.7194098193844
2017-08-08,NA,NA,5.27,NA,NA,15.3124339981293,NA,12.7074644650609
2017-08-09,NA,NA,5.37,NA,NA,15.1671373709299,NA,12.673301012163
2017-08-10,NA,NA,5.37,NA,NA,15.0872159998811,NA,12.625318606627
2017-08-11,NA,NA,5.39,NA,NA,15.0406022168218,NA,12.5719120135364
2017-08-14,NA,NA,5.52,NA,NA,15.1399889619785,NA,12.591271862795
2017-08-15,NA,NA,5.53,NA,NA,NA,NA,12.6395636239666
2017-08-16,NA,NA,5.8,NA,NA,15.1326730893127,NA,12.6019714479946
2017-08-17,NA,NA,5.81,NA,NA,15.0204008429359,NA,12.6247547556086
2017-08-18,NA,NA,5.82,NA,NA,14.9344006451661,NA,12.6020408163265
2017-08-21,NA,NA,5.75,NA,NA,14.9171558452187,NA,12.544438801422
2017-08-22,NA,NA,5.78,NA,NA,15.0695227358136,NA,12.7551020408163
2017-08-23,NA,NA,5.95,NA,NA,15.2640760346487,NA,12.8335451080051
2017-08-24,NA,NA,5.95,NA,NA,15.265568247618,NA,12.84224802916
2017-08-25,NA,NA,6.09,NA,NA,15.1937009759895,NA,12.8144917812815
2017-08-28,NA,NA,6.1,NA,NA,15.1674773421798,NA,12.7160390748935
2017-08-29,NA,NA,6.04,NA,NA,15.0921513378486,NA,12.7631139325092
2017-08-30,NA,NA,6.03,NA,NA,15.2110058745954,NA,12.8945374968437
2017-08-31,NA,NA,5.94,NA,NA,15.1687240338345,NA,12.8988915015116
2017-09-01,NA,NA,5.83,NA,NA,15.2769416014449,NA,13.0049759635658
2017-09-04,NA,NA,5.92,NA,NA,15.0707508648978,NA,12.9634300126103
2017-09-05,NA,NA,6.5,NA,NA,15.060799632012,NA,13.0372733378106
2017-09-06,NA,NA,6.7,NA,NA,15.0526471896782,NA,13.0004196391104
2017-09-07,NA,NA,6.9,NA,NA,14.985641835778,NA,12.7942766824723
2017-09-08,NA,NA,7.07,NA,NA,14.9165993092806,NA,12.7316546164714
2017-09-11,NA,NA,6.88,NA,NA,15.0407136559307,NA,12.7269684545226
2017-09-12,NA,NA,6.87,NA,NA,15.0450610696075,NA,12.6870037609695
2017-09-13,NA,NA,7.1,NA,NA,15.101020620704,NA,12.7976440891881
2017-09-14,NA,NA,7.1,NA,NA,15.0294666390263,NA,12.7789897633831
2017-09-15,NA,NA,6.95,NA,NA,15.0151260752827,NA,12.8297462524077
2017-09-18,NA,NA,6.73,NA,NA,15.1941891491254,NA,12.8430388219545
2017-09-19,NA,NA,7.03,NA,NA,15.1256908013665,NA,12.7501667778519
2017-09-20,NA,NA,6.91,NA,NA,15.3574987728875,NA,12.7743671684467
2017-09-21,NA,NA,6.56,NA,NA,15.281354527425,NA,12.7732640924701
2017-09-22,NA,NA,6.65,NA,NA,15.2686995356541,NA,12.7844712182062
2017-09-25,NA,NA,7.28,NA,NA,15.3749934851723,NA,12.8651021441837
2017-09-26,NA,NA,6.98,NA,NA,15.4083779790774,NA,12.9505555084386
2017-09-27,NA,NA,6.93,NA,NA,15.360126153869,NA,13.0460699991484
2017-09-28,NA,NA,6.96,NA,NA,15.3339012556021,NA,12.9582484725051
2017-09-29,NA,NA,7.07,NA,NA,15.3887129709094,NA,12.9275313240772
2017-10-02,NA,NA,6.94,NA,NA,NA,NA,13.0349531116795
2017-10-03,NA,NA,7,NA,NA,NA,NA,13.0131153125532
2017-10-04,NA,NA,6.9,NA,NA,NA,NA,12.9857981120844
2017-10-05,NA,NA,6.89,NA,NA,NA,NA,13.0230572160547
2017-10-06,NA,NA,7,NA,NA,NA,NA,13.0145742776783
2017-10-09,NA,NA,6.96,NA,NA,NA,NA,13.0079223102479
2017-10-10,NA,NA,7.39,NA,NA,15.5320086322125,NA,12.9341013044215
2017-10-11,NA,NA,7.38,NA,NA,15.4979845169174,NA,12.9037699249389
2017-10-12,NA,NA,7.41,NA,NA,15.5336325549092,NA,12.9512215740976
2017-10-13,NA,NA,7.32,NA,NA,15.7051932339924,NA,12.9927254271697
2017-10-16,NA,NA,7.36,NA,NA,15.7186585741898,NA,13.0733361593896
2017-10-17,NA,NA,7.42,NA,NA,15.8320672693633,NA,13.1055583885773
2017-10-18,NA,NA,7.81,NA,NA,15.8154316638434,NA,13.0652413676084
2017-10-19,NA,NA,7.65,NA,NA,15.8600722680651,NA,12.9535864978903
2017-10-20,NA,NA,7.57,NA,NA,15.9009938121133,NA,12.959348213528
2017-10-23,NA,NA,7.44,NA,NA,16.0107893884255,NA,12.9479867200136
2017-10-24,NA,NA,7.47,NA,NA,16.0685793419032,NA,12.9177651160813
2017-10-25,NA,NA,7.4,NA,NA,16.1533895821907,NA,12.8936674568236
2017-10-26,NA,NA,7.2,NA,NA,16.3643698195353,NA,13.0987124463519
2017-10-27,NA,NA,7.17,NA,NA,16.4641197056369,NA,13.2150241212957
2017-10-30,NA,NA,7.14,NA,NA,16.5382059293097,NA,13.2200188857413
2017-10-31,NA,NA,7.37,NA,NA,16.7547958681751,NA,13.2858124355891
2017-11-01,NA,NA,7.51,NA,NA,16.8981768572492,NA,13.308082981837
2017-11-02,NA,NA,7.66,NA,NA,16.8289086684319,NA,13.1691832532601
2017-11-03,NA,NA,7.88,NA,NA,16.8402187683466,NA,13.1644697165504
2017-11-06,NA,NA,7.92,NA,NA,16.9285360109086,NA,13.1277457145318
2017-11-07,NA,NA,7.75,NA,NA,16.9855661467584,NA,13.0513595166163
2017-11-08,NA,NA,7.72,NA,NA,16.9666168256157,NA,13.0509790390753
2017-11-09,NA,NA,7.55,NA,NA,16.9125391102467,NA,12.9982817869416
2017-11-10,NA,NA,7.4,NA,NA,16.9206033228696,NA,12.9897967932779
2017-11-13,NA,NA,7.35,NA,NA,17.2005608378857,NA,13.0047149592799
2017-11-14,NA,NA,7.39,NA,NA,17.951136398211,NA,12.8602916242794
2017-11-15,NA,NA,7.69,NA,NA,18.1583655167648,NA,12.8742261046561
2017-11-16,NA,NA,7.5,NA,NA,18.6033532544241,NA,12.957770413799
2017-11-17,NA,NA,7.48,NA,NA,18.9242641641137,NA,12.9313999830408
2017-11-20,NA,NA,7.44,NA,NA,20.2199306300841,NA,12.9986362086601
2017-11-21,NA,NA,7.39,NA,NA,20.3205964876631,NA,12.9930987475505
2017-11-22,NA,NA,7.37,NA,NA,21.0519749871349,NA,12.8172588832487
2017-11-23,NA,NA,7.66,NA,NA,21.8180684775664,NA,12.7848101265823
2017-11-24,NA,NA,7.77,NA,NA,21.6393341267756,NA,12.699077954736
2017-11-27,NA,NA,7.7,NA,NA,19.4222646977217,NA,12.7521856086079
2017-11-28,NA,NA,7.62,NA,NA,19.107634474852,NA,12.822028887575
2017-11-29,NA,NA,7.73,NA,NA,19.1291176401696,NA,12.8133704735376
2017-11-30,NA,NA,7.56,NA,NA,18.5485740783677,NA,12.7709628633843
2017-12-01,NA,NA,7.71,NA,NA,18.2602276700727,NA,12.7765161073261
2017-12-04,NA,NA,7.58,NA,NA,18.2511513758262,NA,12.7865812542144
2017-12-05,NA,NA,7.46,NA,NA,16.4614498528977,NA,12.8129228687415
2017-12-06,NA,NA,7.3,NA,NA,17.0277797171604,NA,12.835947435354
2017-12-07,NA,NA,7.38,NA,NA,17.4947515745276,NA,12.6157505734432
2017-12-08,NA,NA,7.17,NA,NA,17.517225271517,NA,12.7082624957497
2017-12-11,NA,NA,7.23,NA,NA,17.5773010640126,NA,12.737933378654
2017-12-12,NA,NA,7.17,NA,NA,16.7722407713671,NA,12.7683134582624
2017-12-13,NA,NA,7.11,NA,NA,16.7798329821275,NA,12.676532769556
2017-12-14,NA,NA,7.13,NA,NA,17.0099875156055,NA,12.7536724123291
2017-12-15,NA,NA,7.21,NA,NA,17.0504317357027,NA,12.7637848876787
