"","ACCU","CEA","EUA","UKA","NZU","KAU","WCA","CCA"
"4214",13.1379859596585,0.936591795133269,94.85,81.3545001973291,16.997031504357,0.00569010271272688,53.2901166991454,27.6185470955728
"4215",12.8249181529037,0.917398268502122,90.55,78.6545966367943,16.2641417031013,0.00549311161057478,52.6323397496935,27.5180107037768
"4216",12.7412166663862,NA,90.15,76.296255095466,15.1052939638237,0.00528941283301397,54.3596270974569,27.5838659493762
"4217",11.832681110942,NA,87.88,72.7312473181374,14.3038247896657,0.00522204640641308,55.0306345210957,27.9074895985143
"4218",11.8022805970181,NA,NA,NA,13.101716292879,0.0052351193273406,54.87933376001,27.7550653498901
"4219",11.7275054466724,0.916635412446569,88.85,69.7755089832818,13.4393688361382,0.00503176669527384,54.3298695356235,27.4521961469656
"4220",11.4312613781289,0.920813780744154,87.72,72.1398822117079,12.7220816214997,0.00536874223065655,55.8589198895815,27.4926683907669
"4221",11.7716880254708,0.935638405545641,87.89,72.8630418588737,12.7903879772649,0.00520987660151622,55.9196470595891,27.7903700538564
"4222",11.8751946940034,0.958494602027019,89.05,73.0640193579798,13.188850336098,0.00500334606272964,56.4152498443645,27.6909402065563
"4223",11.9086203440454,0.960265783746408,87.32,78.9181312376035,12.7202475484831,0.00493927776777242,55.8589198895815,27.7194640053562
"4224",12.0541194006889,NA,87.25,76.5699033414278,11.9841922285681,0.00504523105236895,56.20868022788,NA
"4225",10.6222629154534,NA,85.81,72.1160132031236,12.2410443149767,0.00499684470343663,56.0537159702668,28.0608299342063
"4226",10.468921368947,0.947470966046587,85.96,69.7592835184973,12.1512955506663,0.00492300287408516,55.6836236715438,27.7996272723844
"4227",9.87322448174131,0.926494861898964,86.16,68.5413352436078,12.6710456431723,0.00493560021899734,54.8742059130798,27.353960220308
"4228",9.57556372706338,0.934259333856906,86.3,69.5110763131965,12.4246520911841,0.00514040345221485,54.1420749711346,27.2363567984563
"4229",10.5707711300795,0.956317690165412,86.74,69.9227126931232,12.1295122150118,0.00519712051462998,54.0732263428644,27.0778904434497
"4230",10.4142797122069,0.941485621413512,85.81,68.5050708736654,12.5637942658683,0.00522015879909501,52.8940797909536,26.5520205118558
"4231",10.8288521722542,0.93794547119283,85.84,68.7921755234481,12.3249180122939,0.00521900434108391,51.5962383833847,26.9173606704704
"4232",10.6632979299479,NA,86.04,66.926504740437,12.2369504870184,0.00520325583081488,52.3620318178838,26.9505791038411
"4233",10.5845093346003,0.924672223219011,86.49,66.7607226972265,15.82723566239,0.00526104220971409,52.2967977022625,27.2418773485422
"4234",10.3058902701166,0.937828578749334,87.35,65.0848845938859,15.6119827288007,0.0052566713582966,51.9746082058813,27.3203932905113
"4235",10.2337430403831,0.931897989381446,89.18,65.6129218074858,15.5617364583177,0.00526638351960311,52.8329616178941,27.6166862011724
"4236",10.3927187187369,0.956326009038118,90.52,64.7848140437107,15.0699145610252,0.00525304546817551,53.7016229938689,27.9006176607244
"4237",10.2510883644586,0.99198633682591,91.43,64.2023234027328,14.528396444216,0.00518094616533635,53.7499136465203,27.8852935459391
"4238",10.2986716847486,1.01282199988343,91.11,64.2299739089429,14.1502363738813,0.00528342603807694,54.3443422930619,27.9076584858355
"4239",10.4779027713755,1.02899048448687,91.93,65.2101441859509,16.2336724414997,0.00532749114997974,54.4328790174258,28.0431644381505
"4240",10.3162612147379,0.976658054034036,90.84,64.7907608075194,20.487960997805,0.00534361710118807,54.1385947537227,28.5265618070743
"4241",10.3693010307522,1.03462393238733,91.06,64.8527432302678,19.513339904559,0.00534164475492031,55.4371010278005,30.2142582081106
"4242",10.5621658121632,0.985129739450221,88.68,63.9066502582465,18.7280997698064,0.00549433755494605,55.0151456489923,30.0831882575014
"4243",10.8191844764371,1.044699749057,86.67,62.0235560013073,19.0847231259917,0.00547004303432623,55.2355667002402,30.8988173870707
"4244",10.9670723025976,1.04988060726718,85.1,57.043054036923,18.0262311445622,0.00538965610490225,55.7608531515006,30.5959179374033
"4245",10.8128752898798,1.04947748248584,83.45,54.8435085062011,17.616072860374,0.00525311942842864,56.4399694117106,30.0678711117794
"4246",10.8297031541849,1.04357463523175,84.77,54.6615527178189,17.8754052142477,0.00524477179357074,56.3574849953832,29.9320864753257
"4247",10.779337015113,1.05290632049389,83.65,55.3209784758189,17.8357767717108,0.00514190462459517,55.6838346115867,30.0032750344209
"4248",10.8012481958122,NA,82.68,54.4230344770396,18.4466390162121,0.00470661889701374,55.7648439983859,30.5013043025246
"4249",10.7960866173919,1.07218827626131,84.34,54.8892099961093,18.4723249314148,0.00432620618379225,56.2546335066465,30.7942030825272
"4250",11.241260477616,1.08591666786049,83.95,53.7164461247637,18.4800340237047,0.00390169669286431,56.4752489871226,30.5630759224428
"4251",11.2680062034881,1.10690722367622,84.9,53.0042017694525,18.0312272342597,0.00368351352730379,56.4135386486374,30.3720536753914
"4252",11.2800514626968,1.11245223868539,86.73,54.2498156233009,17.9917789166381,0.00365637341432672,56.9836792731097,30.2911045278889
"4253",11.3216888631207,1.09148282829217,87.73,54.3754676953667,18.1667496887127,0.0037600511167218,57.1922558725008,30.2614318572438
"4254",11.2120492978671,1.10988689054155,87.13,54.5149325508703,18.2456918332021,NA,56.7717245793207,30.194146850335
"4255",11.2207268120915,1.1104545652489,88.46,56.0565671130782,18.2584721898073,0.00375762917540015,59.1996832038896,30.5132081428048
"4256",11.1547304441346,1.1185119128083,88.84,57.9839872598067,18.5693729609417,0.00363258429669066,58.59772917849,30.5977456620101
"4257",11.1626192207227,1.16244950220431,88.01,59.5359224923793,19.291111828569,0.00363578005992467,58.2389104114018,30.5383668411787
"4258",10.9201999765261,1.07287546132328,87.88,62.6467804126575,19.3929914332956,0.0035258697325524,57.96117572445,30.3505792884393
"4259",11.046012924277,1.16300147702627,89.87,69.3718077385789,19.6875480917205,0.00355300479986726,58.4646945018594,30.6142400300645
"4260",11.2073629884309,1.19843101257941,88.22,68.5211670511985,20.0888092142289,0.00356206905148692,57.6672506521721,31.3099249129146
"4261",11.1077572344999,1.16542081429994,85.84,64.3391310703943,20.0456768751486,0.00357064751761522,58.6299518889462,31.3606049227882
"4262",11.0866799010418,1.18213977565856,85.39,65.3197222245833,20.0987198723339,0.00354833303437208,58.7277091906722,31.3014403292181
"4263",11.1183184482933,1.18455556656557,85.68,65.198013207627,19.9978261467553,0.00351127348819577,57.6886151278744,30.9980158620445
"4264",11.1780068889098,1.10324705704314,84.77,63.8953816015539,20.3421914626589,0.00351695817186805,57.8991668512749,30.9190003418925
"4265",10.3679962463214,NA,86.24,64.0550539688591,20.3609104238718,0.00365501306059499,56.5640359859224,30.9132931484545
"4266",11.0889173782652,1.11084408060084,85.76,64.5885039897546,21.349301019645,0.00375527780722352,57.4334736800386,31.490560902196
"4267",10.840078295825,1.11572364112375,85.27,61.6858442421381,21.5695034611291,0.00384673350975826,58.1608109199016,31.7945766362129
"4268",10.3871661819543,1.11014645624569,84.16,61.0250923574194,21.4576520093459,0.00380859536131097,57.9347244052885,NA
"4269",10.2676079953028,1.08068625759296,83.85,60.4844615843943,21.1639758305769,0.00375885295558373,58.5197844731566,32.3272861439073
"4270",10.2700522273944,1.13572725398988,83.67,59.3083875167075,21.3122964081811,0.00379688181329322,49.9702225271342,32.3285613566851
"4271",10.3031349643639,1.16029455601575,82.93,58.3702503742307,21.6777032259827,0.00392559787212778,47.1745085798681,32.550410920109
"4272",11.0123831619894,1.17015523050993,81.52,57.3244040173475,22.0602135584001,0.0039216547637143,47.1745085798681,32.5853550005385
"4273",11.1850327439597,1.18670494876023,81.65,54.7808671192356,22.1380315913411,0.00401557129244839,48.4766624344232,32.5053334716534
"4274",11.0730173912383,1.19064319425828,81.08,53.1549768403698,21.8671510274755,0.00408162358035567,48.4406001984127,32.5936038477891
"4275",11.1088405676223,1.19631607679328,83.01,52.9070255202589,22.0640959308667,0.00449291116373741,49.5264644402071,32.7135330907684
"4276",11.3521666388203,1.23521100687546,83.12,53.0527246300436,22.1376818861641,0.0049962796013346,50.3396242231834,33.1358368570849
"4277",11.2933170841687,1.24354786951094,82.31,51.7155304653059,21.3755039654303,0.00548946455128933,50.2074249294399,33.0488172517997
"4278",11.0590409964415,1.22689043949242,80.84,49.1240597947392,20.836893926957,0.00604413111846332,49.6604276834789,32.5702399714376
"4279",11.3233688369406,1.23693907563434,81.23,49.2621746675874,20.3975580488542,0.00660921833083447,NA,32.746094023887
"4280",11.3425551770671,1.22644706023913,82.81,47.8520074741939,20.5703779134151,0.0072328825474096,48.8494927851544,32.9271986503176
"4281",11.179215382438,1.23702434307804,84.14,45.5584661392124,20.3077912615011,0.0068249567189318,47.9783237278675,32.8629509130513
"4282",11.3535407020186,1.24406526048653,85.48,48.4706568014894,20.419251770019,0.00638844914482048,47.5917247649991,33.0145557351272
"4283",11.3098406010927,1.24876297419703,84,47.6861964839599,20.3111412312641,0.00637530429455028,48.1506151241082,33.1525901910064
"4284",11.1717712241465,1.27406241219856,82.92,47.2094731666115,20.2449384490606,0.00628585982628348,48.3330036545121,33.1170580595731
"4285",11.1609609230204,1.29173298187609,82.29,48.452315227156,20.4411183151622,0.00637713500560746,48.5260770975057,33.3424036281179
"4286",11.2876071799011,1.27673300859053,82.71,49.0542054438405,20.9443247161724,NA,47.9852986678088,32.7914489587867
"4287",11.1106739266674,NA,81.67,52.2094277307312,21.2456326313154,NA,47.4379480312804,32.830640260139
"4288",11.067525719159,NA,80.8,52.7710885364275,21.2794113843543,NA,48.2930784100271,33.5591335441754
"4289",10.8777452424015,NA,79.65,55.2605420067383,20.8788268626438,NA,48.3946556777318,33.6297201624691
"4290",11.2430446128544,NA,81.67,54.9733493394154,20.7591070464082,0.00694698009217809,48.0451040910324,33.1873822787302
"4291",11.3042311372494,NA,80.51,55.6789294509215,21.0616798442737,0.00625342734688295,47.6360373777156,32.9677330380115
"4292",11.2769756169961,NA,80.46,58.6733694210245,21.4003407722938,0.00577473339536614,47.0715700959125,32.8296315417748
"4293",11.320823027442,1.30309793508358,81.28,59.5341211489712,21.7704334502073,NA,47.2588839422599,32.8438044611043
"4294",11.3112125302015,1.32118962758576,84.82,65.0520783769885,21.8803836553937,0.00573496185048326,46.9207495375816,32.35085612667
"4295",11.8583698335477,1.31272316539656,84.12,NA,21.7343429522933,0.00537330610858238,45.244577949661,32.2478511464741
"4296",11.6925155927071,1.36047329409383,85.23,66.4204444911273,21.5221692733891,0.00545588154203963,46.0302617742792,32.7627157334576
"4297",11.6799019302245,1.36237477905425,85.95,69.3668345333368,21.2153794447133,0.00591773208980387,46.6320432347676,32.8416351092237
"4298",11.7248434941735,1.36746660913207,83.35,68.3630408308834,21.3398513733371,0.00582597271781334,46.2002061803065,32.4926498611787
"4299",11.7686284460916,1.35844891840487,82.55,64.6366168809904,21.6063816235704,0.00571531458703206,46.2753382626628,32.3882657366889
"4300",11.3037417819672,1.36638837567357,81.86,60.3397549239026,21.4958096328134,0.0058988258052034,46.6274080409528,32.6707210737188
"4301",11.1810188562284,1.35764826072798,81.3,56.5755990916087,21.2353614379665,0.00582905979053157,46.4637341039189,32.640773208003
"4302",11.1025161253921,1.36161195712129,81.41,54.9403472788842,20.5612484930489,0.00577788541331963,46.7865863017484,32.7416986804997
"4303",11.0261470522831,1.34611467726097,80.5,54.688648962754,20.3993406752967,0.00575619490272406,45.691701360727,32.3356655783606
"4304",11.2563026469882,1.3542143140435,80.58,53.5140621619715,20.941329610433,0.00572940114456938,46.3847775721465,32.9956331229558
"4305",11.0531904519018,1.35334310481474,79.45,51.4503882861163,20.8879244643425,0.00558593296860328,46.8286604917543,33.6180489003963
"4306",11.1088405676223,1.36025834064162,79.65,50.9155237725438,21.0530505613556,0.00553801894861275,46.9897842056933,33.8523731634527
"4307",11.147511291494,1.30915033423715,79.35,49.4359786886014,21.2421953416769,0.00551567788536214,47.0438133639843,33.8267419902935
"4308",10.9131235599615,1.3182508886704,78.72,49.3829433549364,21.1361358784873,0.0056385630087772,46.6104155599098,33.7725753885518
"4309",10.8660814728013,1.30452459438352,79.05,51.6343363529868,21.2305877059781,0.00537901045335322,47.1606280082669,33.9020097454689
"4310",11.0694776367661,1.29740953991835,78.54,51.2074376827618,21.3883071208155,0.00542260576994657,47.4559050475032,33.9981266915792
"4311",11.3783165608872,1.27486740661641,78.61,48.8367060960686,21.6213858095532,0.00548403949029736,47.2139764009916,34.0738612786875
"4312",11.516078717782,NA,77.64,50.1751343828949,21.8738843635416,0.00553273384622419,46.0423390929491,33.6282820054351
"4313",11.4575791381866,1.23964987226143,75.84,51.1088216920927,21.7618189577189,0.00563034471461538,46.3804823962117,33.6465358678997
"4314",11.311904310368,1.22671409669225,75.25,54.3914996250621,21.765329608718,0.00531342877013492,46.9561080771835,33.5812612927802
"4315",11.0849391724154,1.22108125382435,75.7,56.5364747271559,21.7196113464396,0.00510080197492182,46.6678911972398,33.4089763150333
"4316",11.0439560995477,1.2066775902209,77.38,57.8254694132232,21.6864855283516,0.00529563701271469,46.5878545498349,33.6223667270035
"4317",10.9822526407632,1.17453088531458,78.7,NA,21.6195224458206,0.00508272464200941,46.6762311596652,33.5455280090214
"4318",11.0242071282658,1.18152051242023,77.48,53.8339235451013,21.0433624323262,0.00502337061289724,46.5367039703429,33.4889482843857
"4319",10.8794980497355,1.1522356466028,78.63,54.5138576563036,21.4160836160783,0.00493919663070002,44.9926588456949,32.4538596481341
"4320",11.1568758560855,1.18651689217702,79.74,55.0709248607187,21.6237875853085,0.00494463902138409,46.5419872991635,32.796162009164
"4321",11.0176359084742,1.15847397938946,77.01,54.328847580176,21.1361358784873,0.00490810202990026,47.1447684172524,33.1712289494362
"4322",11.0479122615864,1.17095434103733,76.55,55.1341574352931,21.0944588819445,0.00479167968725133,46.8634487115363,32.8170230977288
"4323",11.1381585122286,1.18040683359177,76.61,55.260743728314,21.4696416784715,0.00474406712503033,46.8071489628489,32.313649623281
"4324",11.1944523645195,1.18877625553519,75.37,57.6958647113225,21.7800765242143,0.0044778051882285,47.2664127702638,32.4352628076832
"4325",11.1917620371164,1.18407227020704,75.19,57.4974812085652,21.6144507408795,0.00405308925934651,47.2467109940371,32.9292701803084
"4326",11.1731075955798,1.18667434715996,76.59,59.8102872134658,21.7816101256011,0.00393037425079935,47.0069879516775,32.8266727456428
"4327",11.2565986135683,1.17410920205727,76.6,61.2329581837523,22.1546630746243,0.00415448971620022,46.70666570139,32.4832366400613
"4328",11.2769756169961,1.17828089258952,73.63,57.2313149330755,22.5513202254273,0.00393961769759076,46.5873421516195,32.4169213862316
"4329",11.5282887737524,1.18202144568173,72.96,57.1765575687178,22.8046367453621,0.00387239040365814,46.27417927291,32.1410563495145
"4330",11.4643933267244,1.16259360721974,71.02,55.7002314814815,23.1483842832473,0.00408873727551452,46.343623596208,32.211935683463
"4331",11.5969406622577,1.16298945394841,70.81,54.5759815985763,23.9134566122747,0.00424424105415203,46.622506953209,32.589343321863
"4332",11.851559376826,1.17415558871983,72.49,52.5168800017672,24.5799693447738,0.00429076234872378,46.4542089333454,32.813563946554
"4333",11.8494838183841,1.22021518892636,70.37,50.674543850245,24.4458817975368,0.00435889803656901,45.3504519408869,33.1292503380376
"4334",11.7003359772665,1.20258505973651,68.64,48.0928647217956,24.2571533676396,0.00437114744302524,45.6955931212901,33.5015202902378
"4335",11.7530738341499,1.17591829865039,68.82,45.1705736760935,22.9338332982728,0.00473507911794055,46.6238125907848,33.5605110259964
"4336",11.9346117512355,1.14073052781778,69.65,45.3975952015817,22.5434924002702,0.005196326741529,45.7210019117475,33.4428736988275
"4337",11.9156546167051,1.18690243345171,68.63,44.3118693315919,22.4171134594304,0.00498323830960731,46.2006961175465,33.8517250057537
"4338",12.0008730383954,1.18096537447042,67.28,45.2886954229872,22.9836109114738,0.00448434465415322,45.3371317041344,34.015802244302
"4339",11.9120561813495,1.18058323231197,68.21,45.4062329862087,23.22471258005,0.00453675014802836,45.0770441383426,33.8721788810974
